id,title,source_dataset,flickr_lat,flickr_lon,p_building,mapillary_candidates,mapillary_id,mapillary_lat,mapillary_lon,p_match,mapillary_compass_angle,mapillary_captured_at,mapillary_pic_url,distance_km,status
17858387904,Gothic Grandeur Gloriously Guarded,National Library of Ireland on The Commons,51.894337,-8.480887,1.0,49.0,1872798426212068,51.894354300003,-8.4811829399142,0.434,-1.0,1324820167899.0,https://scontent-zrh1-1.xx.fbcdn.net/m1/v/t6/An8eYdYe4CPGVGlbEndfImNxVvvCJadgiNiKDeC0fXj_c8CUM2gi28iIdTFBiRVjnd_MrIDJNtbMgMl7haCAIpeI_d1QQOWl-Cz-y9UUiiulZfbua3qqRIA_mc95Zu3xtEJS6AkUahvMjaeR8BQMHsk?stp=s1024x1820&edm=AOnQwmMEAAAA&_nc_gid=9YzVavO3q1EnM3VBwfYwuw&_nc_oc=AdqLdOuJXdPuYlFzat6MYNFE-JB2dOS_wjQP1KQMK23vezQLlRcKmGMzkSQVKlJGyPriyELRorGv8joWioUYTcuG&ccb=10-5&oh=00_Af-DuNN3OR-asq57h2Gmv8owdZrn6cCZd3G4o2RgSkSjqQ&oe=6A467938&_nc_sid=201bca,0.020398274707448195,ok
4970061128,"Second Wickham Terrace Presbyterian Church in Brisbane, 1890",State Library of Queensland Australia,-27.46471,153.026923,1.0,88.0,943051956453220,-27.4634088,153.02801153006,0.013,90.0,1514360919121.0,https://scontent-zrh1-1.xx.fbcdn.net/m1/v/t6/An_YX5n6UiTpWwTI_Fmi-9CRzBiqzZNA7x6GBL7NzavsoJ-TmS8ZyrzZBFxlfRNUGottHW7bj0hpxkAQ3FRZxp3h9iLZt79MKCzR_ozgrVvjtsnbvWR4fnWvMVtDL3PSAKqiGLNzzEij62fjcD4pFg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=qh8b1UE_uSCFgYFp_nJj7g&_nc_oc=Adrel3rVuO3FlCisGbEq27o-tX1Z8In4g7dTn004ss7Et_39E_tEZYiOWIv3SyUFJ6AyqfexRfcM3DeNzaS7S9B0&ccb=10-5&oh=00_Af9NJ69zqbJX2fGJAcomunJkoohp-KPPkTtyfKyYe7aIDg&oe=6A46621E&_nc_sid=201bca,0.180190463012616,ok
7675480438,"At Piazza della Repubblica in Foligno, Italy",Swedish National Heritage Board,42.956234,12.703435,0.9999998807907104,43.0,749575985920356,42.956325400809,12.704069665037,0.015,27.491502761841,1500019541916.0,https://scontent-zrh1-1.xx.fbcdn.net/m1/v/t6/An-LnA4vIHLz2CDnyvxh4wIpbMcA0O7iQT_wD4nWsQB4gU8Q2q0YsalZfKM_GqHQuwCxFl_v5UeQWnp2CozKoLK16uJccwjrqElOFNK16ZDS2YIahYRG3n3xZVBhS0oh8mBDblD410_wzfDhkGLmrI4?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=K13SJfU2dWlxoCYsajOijg&_nc_oc=Adqz4rR4wISb6EF3jn7U1Xl0Pmq6vw4D-lyk6Dc6h-zrPggkXbXMM89_ToPwNPqX9HClDr_Cc5AWf8QSjuhDw4nP&ccb=10-5&oh=00_Af-jrt03U3O6GVdYToVkp-rkxzGyg8_-b_rcKFOxPWS4Mg&oe=6A466B92&_nc_sid=201bca,0.05263990641494008,ok
51688002671,Southside Elegance,National Library of Ireland on The Commons,53.319789,-6.271841,0.9999998807907104,29.0,535643744796696,53.319096576124,-6.2705512847595,0.012,309.98413092428,1651337269228.0,https://scontent-zrh1-1.xx.fbcdn.net/m1/v/t6/An_RSdUXK7yCMLLnkprR31d9TomgaYfopAB5sFUAC2WpGy60BaMB-UcAn3Ht9XebQAUt9ssGPaovNVJv_s25-krSq02qeqZkGNf4YL6lumq6EktzKdUNlb6DAuhTaFxxmu5jkkKPwMeNqXff0ZPrhw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=ZcgEvujMbuRqMcsLzEfCmw&_nc_oc=Adp6-iV6WzupuN5ZxAzfM5wd-vHnrFHVHvSvL6jUoslTcfgEviJxs9IideVIn4ZnlLA&ccb=10-5&oh=00_Af9hfZh-aTzwgy015yngTDxB0_pi-OcVX3wjlHL3qt2J5w&oe=6A4683EE&_nc_sid=201bca,0.11518155252057281,ok
4601423564,"Saviour Gate and Saviour Tower, Moscow, Russia",Swedish National Heritage Board,55.752694,37.621693,0.9999998807907104,121.0,1096171727530520,55.75319262,37.62169073,0.102,196.74360561371,1438372106783.0,https://scontent-zrh1-1.xx.fbcdn.net/m1/v/t6/An_-ZNoC3UZdRw1hQVnibbj6x_xuhoZoHQRzynSocp6TCR0sM4WWFsReDn6EXBXtt1vAeFhDxk2s1m-ZH31NxHNJIBRG1Z2RsHxVf5mFrasOqES0L64hKBapXR8QFf5WagF3j2usPMjFi6YhWiB9U-0?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=eG0xZhj2byBh_AZDEvX4Sw&_nc_oc=Adp8QqjWUdwhf0-XcPdAdgn8S7ydbISUsN_ZLWfZulfGpexvycztP-MY5WleBFI2aHU&ccb=10-5&oh=00_Af9qk1Yq6rs59kQLoinvITYmTP79hBNr11VCWKU4G5Gc8w&oe=6A466B3D&_nc_sid=201bca,0.05544419628816294,ok
3678984016,"Trinity Church, Boston",Cornell University Library,42.358635,-71.056699,0.9999998807907104,165.0,3000363320242828,42.359114,-71.055447,0.018,318.18731689453,1578942263687.0,https://scontent-zrh1-1.xx.fbcdn.net/m1/v/t6/An_IQ24miaUh5sArJ9M5lMJ6Pjz_0XIgR8zr032pHlQ-FpN7W8JznUjKhniHWaaFqc3hjBxUnc4eV1MMmax2mcmqMRQGUB0YXYPtrztURGYLtCRNcA2L340vQRSL8wMGUJ1-1aRbGzndAc4v2BV-5g?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=INh03pv9IkDD3apN1mKapQ&_nc_oc=AdoU7zKw8n5o9O11COCQI30rdwuEAsy4deaZQRDGhgkceSYCliGynFOrgoB8Yw_ga4o&ccb=10-5&oh=00_Af8J0HOOTCUmGc8qJWectwBdNx2YiDijSr8edEddg5dzjw&oe=6A46CBE1&_nc_sid=201bca,0.11584285523969508,ok
